user,activity,timestamp,x,y,z
35,Sitting,1900,1.0438831312337953,0.5939693464663721,10.050492850345877
24,Standing,1950,0.6928964189939514,0.45257653899774963,10.64740143257664
35,Downstairs,2000,-1.9707635942513746,-2.187880818136948,6.920543106527624
33,Standing,2050,-1.6063553300252953,-1.5023588493278568,8.66957194687947
20,Sitting,2100,1.64412031998898,3.7935859653078947,9.554611883997131
22,Downstairs,2150,-1.5074723287149792,0.6317818143046315,9.859281284053196
8,Sitting,2200,-3.8727524199692005,-1.6947150562252873,11.16443344732032
33,Upstairs,2250,2.3440578076088006,-0.009391989347118561,8.229188016472385
4,Sitting,2300,-0.023166639563987408,0.38119741022904563,10.406975709568625
24,Upstairs,2350,-0.6978023655455029,0.9464752491470897,9.727171087343129
35,Standing,2400,-0.9049244646893384,1.5540995898072159,10.845571168346318
3,Jogging,2450,-0.6842834252107625,1.4202184807279072,9.892478871551099
3,Downstairs,2500,0.4619074458902657,-1.6178737827807224,10.857423508862377
17,Walking,2550,0.10272171895927074,0.8372789383452037,9.071820750636666
29,Jogging,2600,1.0300705344173195,1.0275719018244176,10.315047686306048
20,Walking,2650,7.705462981309442,-0.33061922910712493,9.11282482466749
14,Standing,2700,-3.121114144874538,4.000696178212207,8.599868262269837
22,Jogging,2750,2.402760888435382,-0.8255232263802129,10.395643651804322
6,Downstairs,2800,-3.983075573062828,0.8520517336680039,9.258714558360033
5,Standing,2850,1.5536460088512065,-0.7828036241636636,10.238022597421676
30,Sitting,2900,2.7268709819034087,1.6575319552097498,9.815143278259866
30,Sitting,2950,0.8841480337334628,-1.323572929536776,10.652433334796225
28,Jogging,3000,-1.5436381555135104,3.3226034612163082,9.465752908849634
34,Downstairs,3050,-0.6356938130211668,0.3677110288191167,10.377897135098836
5,Downstairs,3100,-2.3671463358890756,0.45794086446087523,9.460613706821803
28,Upstairs,3150,-1.6305418730438475,-0.561309750681641,9.196024080502253
5,Standing,3200,-1.0985058147286038,2.1935925088828077,11.913112156958203
10,Downstairs,3250,-0.9968132454128913,-0.8800889733939675,9.930740577286093
31,Jogging,3300,0.11701780461368833,4.695993856900645,10.204975508770525
4,Jogging,3350,1.8194763499196338,0.13960416998003783,9.41468640313824
27,Standing,3400,-3.7947539649773154,2.5610815233549276,9.18486632222867
12,Sitting,3450,4.222635283232504,1.0028535140521633,10.860638578821412
29,Upstairs,3500,-1.0900752306941828,-2.53476460302467,9.910299578633422
23,Walking,3550,-0.8600507716998321,-2.3110318201789686,11.370110622038855
10,Jogging,3600,-2.4764617022966995,-1.649302655302145,11.751280085735754
11,Upstairs,3650,-0.08017027474600627,-0.18015726636041354,9.294119946765706
10,Upstairs,3700,1.4945872102465236,1.2207405308669297,9.779098406035853
18,Walking,3750,0.234654766617564,-1.3384054563624261,10.961937317746775
32,Upstairs,3800,1.5289564706514225,-2.2223276254881954,8.937384878434452
30,Walking,3850,1.5811879788482912,-0.6519462819629774,13.053985126087607
25,Downstairs,3900,-1.1793057133743312,-0.5966024463274149,9.388709409340187
28,Downstairs,3950,1.96804708912618,-0.40040979146213934,11.824720998001007
16,Upstairs,4000,0.40381488360559104,-1.609473370150992,8.359347261193184
23,Walking,4050,0.5386353085050772,3.627333151757815,10.204582895117525
12,Walking,4100,1.227682682950849,2.7157615761999763,9.36669659309744
27,Jogging,4150,0.4076454550549342,0.08870111499813464,8.62387252201093
19,Upstairs,4200,2.3087086768178477,-0.9547634611506416,9.135772556695578
31,Sitting,4250,2.720222732496343,0.6218151311960092,11.275356216949552
27,Jogging,4300,-0.6046484841526159,-0.009125657980592512,9.117657398879846
28,Upstairs,4350,-0.09639097107162592,1.1093855884472572,10.533173364744354
3,Upstairs,4400,-1.079490718649188,-2.839923265983381,8.953066262752337
33,Downstairs,4450,-0.09049924747863985,2.7176332666654575,9.513653483834082
32,Upstairs,4500,0.44818496362083354,0.02518480156358972,9.897676098548832
20,Walking,4550,-1.546019567710933,4.551522595134407,10.206226685049929
14,Walking,4600,2.4008230968267967,3.63217558048763,9.68906806437049
28,Upstairs,4650,1.9526182529622054,-1.6794436843615521,9.200607354555979
26,Jogging,4700,-1.5138121810231917,-1.7501576457362351,8.474389724497414
27,Downstairs,4750,-1.5424109231634278,3.4554952548685183,8.307398635584308
29,Upstairs,4800,-2.6404664140412843,3.6629175317087075,10.979440120721287
32,Walking,4850,-0.9383513042094096,2.744755593094493,9.122213907006616
25,Downstairs,4900,0.5173338240204339,2.465028423472502,10.018683092276142
5,Upstairs,4950,-0.9687513839386072,0.010487399436366332,9.846980593764743
10,Jogging,5000,-2.701443905883013,-1.274471064151755,9.143471048531183
13,Standing,5050,-1.5581604584957507,1.4232297561777796,8.675357908162132
32,Jogging,5100,-1.6557861578314264,-0.6077288708618543,10.042333686083113
3,Sitting,5150,4.094797842260476,1.8741450406303566,9.230673869451223
5,Downstairs,5200,-0.497928296958147,1.9431419019087108,10.445375949585149
2,Sitting,5250,2.7372631150646973,-0.8673006535436943,9.457691361375602
34,Downstairs,5300,3.2211569264466005,2.5479867811776375,8.931418062952302
34,Standing,5350,0.2328219602415141,-4.058461710187977,11.761303471963638
15,Standing,5400,0.4401486576072421,-3.767766978467787,10.768628484627346
10,Walking,5450,1.291465577446495,-3.4067648787103093,9.744452301103381
24,Upstairs,5500,-0.012398279347744992,0.8062386541711543,10.922677684798021
11,Sitting,5550,-2.8823915209919972,-4.349765005306194,11.83214252595922
16,Sitting,5600,0.7331964921936965,-1.8797595726547105,9.286133082663307
3,Sitting,5650,-2.118427043777903,0.9355590924154193,9.815064381578996
19,Upstairs,5700,-1.0605152367448816,-1.5857456645246883,9.692969640045442
26,Downstairs,5750,-2.070484644838748,0.11494800604859354,7.517197509959203
27,Walking,5800,-0.08325206857384833,-1.8002313161478267,9.92250549833952
17,Jogging,5850,3.9469217832051156,0.356256851522129,9.835635459850456
22,Downstairs,5900,-3.0303821243971045,2.7337485348890493,11.444967713501285
14,Sitting,5950,-0.49807207911275664,1.7028041847576574,8.81206415420346
23,Downstairs,6000,-0.7164184009815586,1.8037268740357744,8.928753118885071
28,Jogging,6050,-0.4534988545964517,2.3791995625694975,10.023336158696356
22,Jogging,6100,-3.1210118287653414,0.413378926002154,9.450216239043149
10,Sitting,6150,-4.221399042300357,-0.5962105387059303,11.972842295373306
22,Jogging,6200,4.1689544610831275,2.7818069923705497,7.792431978637227
6,Standing,6250,2.1349123444695035,1.8523550950632828,11.709416640470131
6,Upstairs,6300,-1.2341808165737502,-2.5176840831043905,10.988801007652206
30,Walking,6350,-0.08261686116154553,0.09704325588965398,8.969049883588962
24,Downstairs,6400,0.7805065379662843,-0.16981766499166462,10.037324384759744
30,Downstairs,6450,0.5471548062772564,1.0566332192607528,10.007503485159138
15,Sitting,6500,-3.3388105622427435,1.08672038475987,9.137376241054154
4,Sitting,6550,1.1411973371863187,1.281164013898303,8.985215872009704
12,Walking,6600,-3.048581066339984,1.5954726291572692,8.660858271410119
13,Sitting,6650,0.5354853314065225,-3.4591601860182912,11.041713959652345
10,Upstairs,6700,2.012585618428881,-1.1537837390462975,10.635692112065142
17,Walking,6750,-2.259413709315236,-1.4466781649024678,12.233848078402417
35,Downstairs,6800,-1.119483949456544,3.010050229321642,9.291594045106248
1,Downstairs,6850,-2.483681033411067,1.0638337844376917,10.496351126652488
30,Sitting,6900,0.7889042847565937,-0.8419689616405259,10.089774856896414
4,Walking,6950,4.150801597290878,-0.5404066373550765,10.74761693766141
8,Downstairs,7000,0.500380984495286,1.6114705990522367,7.473648286500223
33,Walking,7050,3.0216064362290522,-2.421002318138737,8.186589344449208
2,Downstairs,7100,-4.578122513865995,2.8649638349050117,11.014722059686548
15,Upstairs,7150,-1.7617272889765214,3.4116497186753714,9.767669749074887
27,Standing,7200,1.9401555558274532,1.441546098281155,9.447875279696326
2,Jogging,7250,-0.8506424683236894,3.2841923422148867,9.761187717279974
13,Standing,7300,4.5143965621862785,-1.8672762185258496,12.97444213712676
29,Standing,7350,0.36448120931330674,1.9277006374307233,10.773557447520124
31,Sitting,7400,0.8268698064474017,3.753591625116132,9.026210800896427
11,Downstairs,7450,-2.489309406622834,0.3411884071617265,10.635565398349904
8,Jogging,7500,0.36106168361086277,5.287143166797101,9.597153780329847
12,Standing,7550,0.09383086990051735,3.5643272370721575,10.390274619061788
8,Jogging,7600,-1.2052956106106307,2.6036983363201904,9.172581115622524
23,Walking,7650,-0.9907784858624937,-2.4698887870748267,8.700644175167913
15,Upstairs,7700,2.794328855097622,-1.3807985686034998,10.416215816968062
26,Walking,7750,-1.2608252480592683,-0.4200333967501879,8.852460212714089
26,Sitting,7800,-0.13095470751492017,1.6148347221656019,10.640527250251557
24,Walking,7850,-0.0769834400394821,-5.393773285883143,9.745705133482188
24,Walking,7900,2.1609197380106995,-3.6898104805921874,8.78280782945461
20,Walking,7950,1.0333386172962458,-0.5377773811096611,8.69347409125833
28,Upstairs,8000,-1.1566278458546015,-1.8211156894797602,8.929135352353672
19,Downstairs,8050,-3.223922359300169,-1.1473240137604725,9.253141058759608
29,Downstairs,8100,0.6062113322011575,2.333001659850212,10.83999243982983
2,Downstairs,8150,-2.001240561145881,-4.156753309837886,8.55935992231243
4,Walking,8200,-1.1354380695513815,-0.4430441933694341,8.971341963662207
19,Downstairs,8250,1.843269436707695,2.8299273829933256,9.925046031166447
28,Jogging,8300,-0.5136340558514642,2.0485731635587805,8.177476369802248
23,Sitting,8350,0.6819767045542674,5.142744719377566,9.949005366900325
3,Sitting,8400,-2.4442556177838908,1.4259968603447761,9.559674601841866
14,Downstairs,8450,-0.749641615099195,-0.7219323316381598,10.959329803364248
21,Downstairs,8500,1.1862025159367675,-0.6190928786279806,10.126133022242119
18,Jogging,8550,-2.502227152770606,0.4545228182691359,10.547980434061916
11,Jogging,8600,-0.9170236950529521,2.1770805552450887,10.98521029151089
9,Jogging,8650,-1.3400783871106934,-0.7339463977607652,10.27239664283936
22,Standing,8700,1.943645380345471,-0.0619165012731467,9.46428492711343
17,Downstairs,8750,2.6920884149294344,1.7394808804568256,10.85712493335631
25,Walking,8800,0.3417308762558837,-0.36796667270535827,9.818433933065394
34,Upstairs,8850,0.6951634107233421,0.3916905101953631,8.821627222384969
34,Walking,8900,-0.13796132069158404,-5.156430859324984,9.238633140904343
22,Upstairs,8950,0.6284074659009016,-1.7975998164849283,8.89036610251003
27,Jogging,9000,3.3309488889251533,2.028740130036261,7.959125768668356
2,Standing,9050,-2.559153933471403,0.29441565873920533,9.577458527828862
29,Upstairs,9100,-0.45001180674075075,2.415184340860524,10.030487214603504
35,Downstairs,9150,0.8646174623815402,4.162629313530283,9.495446361512743
22,Upstairs,9200,-3.509573681150468,-0.24778795748111826,8.568041874253979
17,Downstairs,9250,0.290453554258694,-0.9602451795925867,12.098468861734833
9,Walking,9300,-2.0918253377141967,-3.561113366420965,10.56798326969457
25,Sitting,9350,3.2024764542840813,0.9994752402242205,10.332595109370551
30,Downstairs,9400,-3.5257338577420803,2.2882704052328364,8.480652110862595
16,Sitting,9450,-0.4524904380173523,1.6333970354271399,10.418661959709933
23,Upstairs,9500,1.6678443090978081,0.9183601584568734,9.729834288541353
15,Sitting,9550,-3.321921867031983,1.6369694692770793,9.933847654246001
14,Upstairs,9600,-1.638528787109605,1.2314174983290802,9.60399736875767
29,Jogging,9650,-1.9276150201944358,2.7132667643669084,7.087509508152027
17,Downstairs,9700,-2.81031984472892,1.00206668703469,8.757515125772862
23,Standing,9750,2.5558536584763303,2.6677192395214298,10.117815065629138
4,Upstairs,9800,2.4603226269142926,1.6721221023190471,7.152747120102492
2,Sitting,9850,1.4590855332716282,0.16456797855084837,10.865480375065353
32,Sitting,9900,-0.048554559783883906,-1.1104479982575235,8.194591008815438
10,Downstairs,9950,1.1357069475425428,-3.363640650266458,8.041401000005854
5,Walking,10000,-0.8403736341917145,-0.5635692177210144,8.455549488965724
4,Jogging,10050,-1.8373038929683965,-3.8673566022151205,8.592604168353626
24,Standing,10100,1.9686447969531675,-0.4279776884510179,9.750536290347569
13,Jogging,10150,1.3496389843332075,2.334205828767272,11.421108557787717
10,Sitting,10200,-1.0350673018164482,-1.1978487931186714,10.355376816806908
6,Upstairs,10250,-1.2457409928465675,2.8410084959797097,9.229253706250525
17,Sitting,10300,-1.1044460885619425,1.2658636355110215,10.0029230208513
9,Standing,10350,-3.031488229994464,-1.6802201571666766,9.964697827437142
3,Sitting,10400,1.0869982055786838,2.167219307810942,8.949443541337805
24,Standing,10450,0.20947059727626102,-2.7586384560290544,9.069069960058082
5,Jogging,10500,1.1021354909518157,0.07775521584589373,9.84327169474429
3,Jogging,10550,2.0609468408716594,2.207427738781196,9.932566067964787
33,Downstairs,10600,2.2033134279927347,0.1272355199003397,9.16214690327056
13,Sitting,10650,-0.9482911622469135,0.635610338403768,9.170483451950917
7,Upstairs,10700,-0.7406467371945932,-1.6671179745585336,9.110459678919634
2,Downstairs,10750,0.9899110351230509,-1.62155183978597,10.66226302479688
2,Upstairs,10800,0.3821981360398067,0.09287309631229762,8.44014385902008
24,Upstairs,10850,1.4925071320544414,-0.6155564699060017,10.01915032766394
30,Jogging,10900,2.372774824430576,-0.47270566784871854,8.614579995319689
29,Downstairs,10950,-0.7977849845071022,0.35109165978101603,10.208512348377427
4,Sitting,11000,0.9808391434055329,-1.207560478124138,9.566009333097837
22,Jogging,11050,3.6936120801739363,4.040803927364224,9.060125723536613
12,Upstairs,11100,3.131048058468681,-0.1315005221459756,9.244800473306803
34,Upstairs,11150,3.7623141388811803,0.1779045452194042,10.965913715371402
29,Upstairs,11200,1.668171437216606,-0.989406737835565,9.076563185893175
11,Sitting,11250,1.462291058515216,-3.693544868942803,9.233330587489895
15,Jogging,11300,-2.503078848380888,2.887529208146519,9.717848821607433
8,Standing,11350,2.2345916631762552,0.5393387147941415,9.569943564403617
8,Sitting,11400,0.9198580516442886,1.2150286542990087,8.855631222456948
24,Standing,11450,0.6464915258179589,3.276225499095281,11.30103884000446
20,Standing,11500,-2.9735415654006725,0.6328521460981673,10.244655185666959
2,Sitting,11550,-1.9907107278480338,3.925645268090917,9.414939738140495
18,Downstairs,11600,2.4303100177435075,1.4841691770475973,10.739848103529688
17,Standing,11650,1.6920270893425375,4.804052563670912,9.777396910555181
20,Walking,11700,-0.44192834765932787,0.05377167798906156,10.008382807947553
33,Walking,11750,-4.083469736848581,-0.5383722633627779,9.713861554516637
26,Downstairs,11800,1.2642322025367558,-1.957533295722507,10.151891067906437
3,Sitting,11850,0.26556139652831046,0.11926073984034825,9.153063222294428
12,Jogging,11900,2.530394503247398,1.1187184174566622,9.46458785630581
11,Standing,11950,4.826787830234273,4.3117698176489245,10.972239246758395
22,Jogging,12000,-1.159401822947255,-0.04820975630500267,9.578087547206447
18,Downstairs,12050,-2.42903791129854,3.464430504971296,10.875082821035964
25,Upstairs,12100,-3.1151655717234674,2.108727096774407,11.47152023540541
29,Upstairs,12150,-0.4080611619621211,-0.04870918452196568,11.942270358611864
18,Downstairs,12200,-1.8664268152911954,1.5066515207544826,8.672172779498695
35,Upstairs,12250,1.1285547760534727,-0.5147530748466902,8.131415926122411
30,Upstairs,12300,1.8657581686572429,1.7463170972382978,7.9356684716909065
20,Standing,12350,-1.8032014920711448,-3.1236137227909433,11.801737102530137
34,Standing,12400,-3.2659045610839668,-1.1455368490970517,10.600498241765973
12,Sitting,12450,0.35854920885336816,2.9530806994517915,11.180091354147452
15,Walking,12500,0.8032510109829468,-1.3712205621636155,10.123800127605946
14,Walking,12550,-0.5829799579869805,-1.3714751735766892,10.075524877468531
17,Sitting,12600,-1.747900690982851,-3.2524354291774795,11.516765480314387
23,Sitting,12650,3.075223120148083,-0.300839708923666,10.79554858536228
16,Jogging,12700,3.9020685960400376,-1.1799571808288882,9.636532663297794
8,Sitting,12750,-2.2903548480707614,-2.593003534961658,8.287404499161184
12,Upstairs,12800,1.414423366024765,1.9405977745201215,10.894783711639914
6,Standing,12850,-0.3224169371397364,-1.0328978834436313,9.844243854223775
14,Jogging,12900,-0.6432462720919265,-0.9020100602598553,9.949177260344936
35,Downstairs,12950,-0.9553602917884143,0.38187550154663147,8.905436767586217
12,Jogging,13000,-0.9618922545161822,-4.910250051444572,8.255535506393533
23,Standing,13050,1.0068581652037554,-2.131127449730051,9.891805774580675
16,Jogging,13100,1.2255478101251394,-2.1068311263473123,9.176231039304195
5,Downstairs,13150,3.8280627077335723,1.6103853495618963,8.581027477463874
26,Sitting,13200,-0.06177527114316014,4.006814534364209,10.76296552911413
12,Sitting,13250,0.6152415109021037,0.39513198034476416,10.249228434919747
33,Walking,13300,1.2774604440583692,-2.286009825460967,11.433431532301096
26,Downstairs,13350,-2.292690786037376,2.010285146556036,9.54761995653555
9,Upstairs,13400,3.227422538117294,0.9070686030279597,9.555843364709352
4,Downstairs,13450,1.9281743365767146,1.8029492598955719,9.66113741280533
13,Walking,13500,1.579800160075748,-0.7828510333734705,8.330920439363792
7,Walking,13550,-1.7983232540040783,2.2185204044458477,8.337964028498115
7,Upstairs,13600,1.749668876538263,-4.313961289399346,10.863565719386019
35,Standing,13650,4.4922579318720235,0.08337807426388281,9.56760089349953
8,Downstairs,13700,2.538354365086258,1.3954742562989078,12.9419669772878
8,Jogging,13750,0.06605408593159456,-0.9084885503065248,9.780064604754191
26,Walking,13800,-2.779144933527192,-3.2907974939137836,10.822570432009641
15,Sitting,13850,4.879504812678546,1.3599461510335118,10.375468667494431
21,Sitting,13900,-0.5053713760019278,0.7841690594017388,9.611103312215526
34,Downstairs,13950,1.106146552880959,-3.385913628390771,9.70166037320525
27,Upstairs,14000,0.3597883023069569,2.7840045726891987,10.718316606002313
18,Jogging,14050,-3.141001207246354,-1.2066471304434245,8.213188284404911
25,Downstairs,14100,1.1001041980491038,-1.9366889097272706,9.90537550614596
7,Walking,14150,-2.668050989836409,-3.1859874670633386,10.2404747379604
20,Standing,14200,0.9540074387901465,-4.5538253961992154,10.047497796837211
28,Walking,14250,4.50090953563254,1.1585802886097705,10.960682495697126
24,Jogging,14300,1.479499879756518,-0.5074933616551678,10.116742058804439
27,Upstairs,14350,3.019324916792081,2.139700997402078,8.88705192697599
10,Walking,14400,0.47895492341179313,-1.5640352738152148,12.022695629135075
35,Standing,14450,-2.475641888174232,-0.7082152828959738,10.253537833745177
17,Downstairs,14500,0.0876229439582192,-0.29400400325697723,10.76387911679491
10,Walking,14550,4.421046003182703,2.918987206767043,8.11468906123806
25,Jogging,14600,1.33396080687632,-3.099062539157024,9.182187320743385
11,Standing,14650,3.792988766259123,0.7799211720598028,11.004068018884885
32,Upstairs,14700,-2.20155856567337,-1.4225972495210755,9.213435920437282
2,Standing,14750,-0.3950704513939361,-1.2436366010127826,10.501373064839223
21,Downstairs,14800,3.3792739953893935,1.741152431628483,9.55349130744586
22,Downstairs,14850,-3.076071415530882,-0.2870246887108234,9.271337996662838
17,Sitting,14900,-0.5209971238774453,3.453667684437521,9.89643371879349
5,Upstairs,14950,-1.3617745640781636,2.6224204607847996,10.494406318945371
16,Jogging,15000,-0.22245212269740064,-1.8078152829295795,9.064470057410235
12,Standing,15050,2.4721863504208748,-4.671145448333256,9.300702760428003
23,Standing,15100,1.73063380404076,1.52819215699255,10.573107206695239
20,Downstairs,15150,-2.3103595022808636,1.6265931531661542,9.113680924350884
32,Walking,15200,0.31085466148587304,4.931467910839858,9.509193919855964
2,Walking,15250,-0.8156461721370886,-3.672410746206593,10.307991326912544
23,Jogging,15300,0.7771572090619282,4.985999034865581,9.793929088460107
22,Standing,15350,1.6769815489032838,-0.7696837638942512,10.26397228292346
18,Upstairs,15400,1.8381529659755371,-0.5805490883773027,10.067392314071904
16,Standing,15450,0.6433956123920272,-1.0925203420617942,10.781068653674703
35,Jogging,15500,-0.868220358991961,-1.0875588664466793,9.887314974008564
10,Walking,15550,1.093383211542626,-1.4443626158539444,12.429212631300274
33,Standing,15600,-2.0468386207012923,0.6034450253657967,10.086917428672324
6,Walking,15650,-0.23124422991491062,-1.599077842465368,10.151547958825889
21,Jogging,15700,-3.162515141838962,0.07222035066025642,10.041866701513541
31,Downstairs,15750,-1.939047779039958,-0.7476547880988643,10.43262129978427
6,Upstairs,15800,0.09810681854871414,-0.4614008263909565,8.487720614661082
5,Sitting,15850,-3.1253095705321567,-1.1252005633073847,9.198416318585725
11,Jogging,15900,0.2973349144042231,-0.6741719422360787,9.18659733645906
16,Standing,15950,-0.6049393729762567,3.0423442755294836,11.1482800659264
17,Upstairs,16000,-3.068597252768917,1.8248704985183328,10.29952698509541
35,Sitting,16050,4.577364137595344,2.4156186169220044,9.483349970738773
22,Upstairs,16100,-0.05978094780459935,-0.3486274100694959,9.408435193670197
15,Upstairs,16150,-0.030386257539978753,-1.0924888965049655,10.191804005402547
5,Walking,16200,1.8704763227992538,-0.9875411554969985,8.6055602419943
32,Standing,16250,1.0256872261587549,-2.7758921211330794,9.037758537870419
11,Upstairs,16300,-2.3861199098204726,-0.08017702531310678,10.968217721816865
35,Walking,16350,-1.725810677500997,2.0238066236534906,10.121052333332164
21,Jogging,16400,-1.3381454773198331,2.079809374792153,9.194384460263137
29,Walking,16450,3.6520194270938724,-0.17668531801819007,10.721349602986496
11,Jogging,16500,-1.8974436458422506,-4.323690923505262,10.166457166297972
23,Upstairs,16550,-0.5139089807069986,0.9199442858782328,9.122284630247895
1,Upstairs,16600,1.5861127613148582,2.4555045196386,9.67698607664309
17,Upstairs,16650,0.18835888336081769,-4.867804513096069,9.985767492086772
31,Downstairs,16700,-2.1533218690486593,-3.557261666419607,11.055198484453253
8,Jogging,16750,0.37683201659485677,1.2142622015672369,11.111158886318107
2,Jogging,16800,-0.42267217110198496,-0.23480171830991953,9.772841566595925
10,Upstairs,16850,1.1486168816769682,-0.14613793681414547,8.732983413582124
2,Downstairs,16900,1.663256615328937,-0.05534133518852277,12.163633443675385
34,Sitting,16950,0.8427191360980031,-1.6580749167064157,10.001700559916548
14,Standing,17000,-2.228951653742691,-0.7379588902198442,10.115040489181617
32,Sitting,17050,-0.3327666587166476,0.6148133956182015,10.615737212539297
35,Jogging,17100,0.6082523413396186,0.5317969596276966,10.637562703358373
21,Downstairs,17150,-1.6272907121193492,0.9819499032765027,10.534877786049819
7,Standing,17200,-0.2939975643941454,-0.7289345250404576,8.971537231032272
28,Upstairs,17250,1.8186800362107514,-1.0803067767485022,10.11405296759986
21,Standing,17300,-1.0572333634995137,1.1727280375101865,11.038283071433636
13,Downstairs,17350,0.0425431534721233,4.6008201708939405,10.875433063105039
3,Downstairs,17400,3.622750057329963,1.2470977138032744,10.12865216037321
8,Jogging,17450,1.8004573178304717,2.6536188400839817,10.047026643605113
5,Sitting,17500,2.5759649476038766,-0.8456239221710866,10.060662833150408
27,Sitting,17550,-2.801015920549886,-1.974163540576045,11.286747135799775
9,Standing,17600,2.3937899036048313,0.16616102856410142,10.11249168025714
14,Downstairs,17650,0.6386663793867716,1.6539887782346354,10.597802673049417
20,Sitting,17700,1.2684822861184446,0.950571178639783,10.031512739295572
4,Upstairs,17750,-6.703221033809356,2.4214790778781703,10.419037198286293
35,Jogging,17800,-2.8367314658660634,-3.5216176239615518,8.274343685429907
20,Walking,17850,2.525168206854364,-1.1037162917848935,12.358199285668253
14,Sitting,17900,0.25289804564692464,-1.375874774927654,11.661315597236396
24,Jogging,17950,3.7732292921788204,3.2122389836625875,11.362459506862114
19,Walking,18000,-1.9846856797497012,0.7717687661686516,10.867599300812492
31,Standing,18050,1.69665900075266,-5.547125725826897,10.600936639629463
30,Walking,18100,-1.6865212085874852,-0.27048579126406286,10.280059580086684
11,Walking,18150,-2.7309240443843605,0.3796956724249286,10.376758066193073
17,Downstairs,18200,2.442067391050706,1.1641954069372316,9.573515901150168
14,Standing,18250,-1.9188784734469595,2.3972827439821023,7.862637683523541
16,Upstairs,18300,-0.9776988435725482,-2.2392348665780224,9.940886246911205
19,Jogging,18350,-3.5368787311257033,-0.8228419453187406,10.328748845799662
5,Upstairs,18400,-2.8004100867382182,-5.612434218997087,10.493855763007922
6,Jogging,18450,-0.20567104044879891,0.4113727499213684,9.421545948153542
35,Walking,18500,-0.548456714109062,-1.9986255153002748,9.746255491030876
21,Downstairs,18550,1.6259142247312988,1.7726603921231792,9.107338442169898
10,Downstairs,18600,2.3204438071704785,-0.4785935535988377,9.08217661394828
20,Jogging,18650,-0.968721888544711,-4.848480520545883,10.68404539636105
7,Downstairs,18700,0.4941547556126063,0.17466211583081842,10.502406569151066
26,Standing,18750,0.19349978991823286,1.084927723000474,11.054356868572713
21,Jogging,18800,0.8920001893343716,-1.4065430451269465,9.24271887589592
25,Upstairs,18850,-2.128068470402195,-3.230263631811019,10.964739354457173
33,Jogging,18900,-1.21469119753091,3.258646673236052,10.06389443045402
33,Walking,18950,-1.1809561370887505,2.0241357294077162,7.5158521425176605
22,Walking,19000,-1.6551804412974394,0.1722877660927495,8.727860988014394
21,Upstairs,19050,-5.842700966989215,-0.8967604381077645,11.810009289300002
